source,date,match_id,bout_num,map,team1,team2,team1_score,team2_score,winner,map_status,source_match_url,fetched_at
5e,2026-05-29,csgo_mc_2394518,1,Dust2,100 Thieves,Oramond,13,10,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394518,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394518,2,Ancient,100 Thieves,Oramond,13,11,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394518,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394569,1,Anubis,Lavked,HEROIC Academy,13,9,Lavked,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394569,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394569,2,Mirage,Lavked,HEROIC Academy,9,13,HEROIC Academy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394569,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394569,3,Ancient,Lavked,HEROIC Academy,13,8,Lavked,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394569,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2395025,1,Anubis,INOX Division,UNiTY,14,16,UNiTY,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395025,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2395025,2,Overpass,INOX Division,UNiTY,1,13,UNiTY,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395025,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394721,1,Anubis,CYBERSHOKE,HyperSpirit,13,5,CYBERSHOKE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394721,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394721,2,Dust2,CYBERSHOKE,HyperSpirit,13,8,CYBERSHOKE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394721,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394317,1,Nuke,Alliance,Sharks,11,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394317,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394317,2,Anubis,Alliance,Sharks,13,16,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394317,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394961,1,Ancient,ENCE,Kuusamo,13,4,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394961,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394961,2,Mirage,ENCE,Kuusamo,13,8,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394961,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394438,1,Overpass,Gentle Mates,EF,19,16,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394438,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394438,2,Nuke,Gentle Mates,EF,9,13,EF,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394438,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,csgo_mc_2394438,3,Anubis,Gentle Mates,EF,13,9,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394438,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394319,1,Ancient,magic,NIP,13,9,magic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394319,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394319,2,Mirage,magic,NIP,13,2,magic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394319,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394519,1,Mirage,Tricked,AM,16,14,Tricked,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394519,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394519,2,Nuke,Tricked,AM,13,10,Tricked,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394519,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394722,1,Dust2,TDK,TNC,13,6,TDK,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394722,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394722,2,Ancient,TDK,TNC,13,7,TDK,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394722,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394947,1,Dust2,BESTIA,Bounty Hunters,5,13,Bounty Hunters,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394947,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394947,2,Nuke,BESTIA,Bounty Hunters,13,2,BESTIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394947,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394947,3,Mirage,BESTIA,Bounty Hunters,13,4,BESTIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394947,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394962,1,Overpass,cirahvi,boyband,17,19,boyband,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394962,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394962,2,Mirage,cirahvi,boyband,6,13,boyband,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394962,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395026,1,Overpass,Y.NIP,Phantom,12,16,Phantom,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395026,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395026,2,Nuke,Y.NIP,Phantom,16,14,Y.NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395026,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395026,3,Mirage,Y.NIP,Phantom,13,8,Y.NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395026,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394570,1,Nuke,KOLESIE,ASTRAL,13,7,KOLESIE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394570,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394570,2,Ancient,KOLESIE,ASTRAL,13,9,KOLESIE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394570,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394478,1,Dust2,OKSUCC,Dripmen,13,9,OKSUCC,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394478,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394478,2,Overpass,OKSUCC,Dripmen,8,13,Dripmen,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394478,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394478,3,Nuke,OKSUCC,Dripmen,10,13,Dripmen,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394478,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394320,1,Ancient,FaZe,Sharks,13,9,FaZe,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394320,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394320,2,Mirage,FaZe,Sharks,13,8,FaZe,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394320,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394439,1,Ancient,Just Players,Genone,7,13,Genone,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394439,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394439,2,Dust2,Just Players,Genone,8,13,Genone,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394439,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394948,1,Dust2,LP,GameHunters,13,11,LP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394948,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394948,2,Ancient,LP,GameHunters,19,17,LP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394948,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395017,1,Dust2,HOTU,DEPO,13,10,HOTU,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395017,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395017,2,Overpass,HOTU,DEPO,10,13,DEPO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395017,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395017,3,Ancient,HOTU,DEPO,13,9,HOTU,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395017,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394520,1,Mirage,Gentle Mates,EF,13,8,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394520,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394520,2,Nuke,Gentle Mates,EF,4,13,EF,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394520,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394520,3,Ancient,Gentle Mates,EF,34,32,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394520,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394571,1,Anubis,Oramond,Leo,13,7,Oramond,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394571,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394571,2,Dust2,Oramond,Leo,6,13,Leo,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394571,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394571,3,Ancient,Oramond,Leo,13,10,Oramond,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394571,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394723,1,Mirage,OG,Just Players,16,14,OG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394723,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394723,2,Overpass,OG,Just Players,13,9,OG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394723,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394794,1,Mirage,ENCE,UNiTY,13,0,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394794,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394794,2,Anubis,ENCE,UNiTY,13,11,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394794,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395028,1,Inferno,INOX Division,aAa,13,9,INOX Division,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395028,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395028,2,Nuke,INOX Division,aAa,13,1,INOX Division,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395028,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394440,1,Inferno,WW,Johnny Speeds,16,13,WW,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394440,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394440,2,Dust2,WW,Johnny Speeds,4,13,Johnny Speeds,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394440,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394440,3,Anubis,WW,Johnny Speeds,13,5,WW,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394440,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395018,1,Dust2,Omega,Rune Eaters,16,12,Omega,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395018,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395018,2,Ancient,Omega,Rune Eaters,7,13,Rune Eaters,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395018,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395018,3,Mirage,Omega,Rune Eaters,1,13,Rune Eaters,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395018,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394795,1,Dust2,CYBERSHOKE Prospects,Atreides,13,8,CYBERSHOKE Prospects,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394795,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394795,2,Mirage,CYBERSHOKE Prospects,Atreides,13,9,CYBERSHOKE Prospects,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394795,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394572,1,Nuke,Phantom,Bushido Wildcats,16,14,Phantom,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394572,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394572,2,Mirage,Phantom,Bushido Wildcats,13,9,Phantom,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394572,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394768,1,Ancient,G2 Ares,Enjoy,8,13,Enjoy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394768,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394768,2,Overpass,G2 Ares,Enjoy,13,9,G2 Ares,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394768,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394768,3,Mirage,G2 Ares,Enjoy,9,13,Enjoy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394768,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395029,1,Anubis,Y.NIP,WAZABI,13,10,Y.NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395029,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395029,2,Nuke,Y.NIP,WAZABI,13,3,Y.NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395029,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394521,1,Ancient,Tricked,Nemiga,9,13,Nemiga,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394521,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394521,2,Nuke,Tricked,Nemiga,7,13,Nemiga,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394521,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394321,1,Ancient,NIP,FaZe,13,11,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394321,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394321,2,Nuke,NIP,FaZe,13,10,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394321,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394441,1,Inferno,Gentle Mates,Genone,13,4,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394441,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394441,2,Nuke,Gentle Mates,Genone,13,7,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394441,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395019,1,Dust2,DEPO,Omega,14,16,Omega,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395019,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395019,2,Ancient,DEPO,Omega,10,13,Omega,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395019,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394769,1,Nuke,brazylijski luz,Vexar,12,16,Vexar,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394769,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394573,1,Dust2,ex-Zero Tenacity,ex-RUBY,13,16,ex-RUBY,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394573,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394573,2,Nuke,ex-Zero Tenacity,ex-RUBY,7,13,ex-RUBY,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394573,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395030,1,Dust2,NineFly,NXG,13,3,NineFly,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395030,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395030,2,Overpass,NineFly,NXG,3,13,NXG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395030,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395030,3,Inferno,NineFly,NXG,9,13,NXG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395030,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395031,1,Mirage,F5,absolute cinema,13,6,F5,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395031,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395031,2,Overpass,F5,absolute cinema,10,13,absolute cinema,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395031,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395031,3,Ancient,F5,absolute cinema,13,9,F5,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395031,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395032,1,Mirage,LAG,makeSHIFT,13,6,LAG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395032,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395032,2,Inferno,LAG,makeSHIFT,13,6,LAG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395032,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395033,1,Ancient,Reign Above,FRZ Unit,11,13,FRZ Unit,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395033,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395033,2,Anubis,Reign Above,FRZ Unit,13,7,Reign Above,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395033,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395033,3,Mirage,Reign Above,FRZ Unit,13,10,Reign Above,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395033,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394522,1,Ancient,FOKUS,FNC,13,9,FOKUS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394522,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394522,2,Inferno,FOKUS,FNC,7,13,FNC,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394522,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394522,3,Dust2,FOKUS,FNC,13,8,FOKUS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394522,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394725,1,Mirage,Algo,KOLESIE,10,13,KOLESIE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394725,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394725,2,Overpass,Algo,KOLESIE,8,13,KOLESIE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394725,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394967,1,Inferno,Kuusamo,cirahvi,3,13,cirahvi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394967,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394967,2,Mirage,Kuusamo,cirahvi,13,4,Kuusamo,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394967,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2394967,3,Nuke,Kuusamo,cirahvi,6,13,cirahvi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394967,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395106,1,Dust2,M1Z,GENESIS,11,13,GENESIS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395106,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395106,2,Ancient,M1Z,GENESIS,13,11,M1Z,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395106,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,csgo_mc_2395106,3,Anubis,M1Z,GENESIS,10,13,GENESIS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395106,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394322,1,Anubis,magic,NIP,11,13,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394322,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394322,2,Ancient,magic,NIP,13,6,magic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394322,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394322,3,Mirage,magic,NIP,11,13,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394322,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394442,1,Inferno,WW,Gentle Mates,9,13,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394442,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394442,2,Mirage,WW,Gentle Mates,6,13,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394442,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395036,1,Inferno,Marsborne,LAG,13,6,Marsborne,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395036,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395036,2,Mirage,Marsborne,LAG,13,10,Marsborne,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395036,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395034,1,Dust2,SportsBetExpert,NXG,13,0,SportsBetExpert,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395034,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395034,2,Inferno,SportsBetExpert,NXG,13,1,SportsBetExpert,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395034,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394949,1,Dust2,Fluxo,BESTIA,8,13,BESTIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394949,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394949,2,Inferno,Fluxo,BESTIA,3,13,BESTIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394949,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394968,1,Overpass,ENCE,boyband,13,9,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394968,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394968,2,Mirage,ENCE,boyband,13,10,ENCE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394968,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395035,1,Inferno,Chicken Coop,F5,13,2,Chicken Coop,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395035,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395035,2,Nuke,Chicken Coop,F5,13,6,Chicken Coop,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395035,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395037,1,Inferno,Wanted Goons,Reign Above,10,13,Reign Above,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395037,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395037,2,Nuke,Wanted Goons,Reign Above,17,19,Reign Above,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395037,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394523,1,Inferno,100 Thieves,Nemesis,6,13,Nemesis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394523,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394523,2,Ancient,100 Thieves,Nemesis,16,14,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394523,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394523,3,Mirage,100 Thieves,Nemesis,4,13,Nemesis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394523,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394726,1,Mirage,Oramond,CYBERSHOKE,13,10,Oramond,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394726,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394726,2,Dust2,Oramond,CYBERSHOKE,10,13,CYBERSHOKE,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394726,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2394726,3,Overpass,Oramond,CYBERSHOKE,16,13,Oramond,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394726,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395027,1,Ancient,Yawara,UNO,13,4,Yawara,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395027,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395027,2,Overpass,Yawara,UNO,13,9,Yawara,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395027,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395027,3,Dust2,Yawara,UNO,5,13,UNO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395027,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395027,4,Anubis,Yawara,UNO,13,9,Yawara,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395027,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395041,1,Ancient,NXG,FRZ Unit,11,13,FRZ Unit,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395041,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395041,2,Dust2,NXG,FRZ Unit,10,13,FRZ Unit,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395041,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395040,1,Mirage,F5,makeSHIFT,13,4,F5,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395040,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395040,2,Ancient,F5,makeSHIFT,13,3,F5,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395040,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395038,1,Dust2,Wanted Goons,NineFly,13,3,Wanted Goons,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395038,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395038,2,Ancient,Wanted Goons,NineFly,13,3,Wanted Goons,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395038,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,csgo_mc_2395039,1,Dust2,LAG,absolute cinema,13,2,LAG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2395039,2026-06-01T09:27:40.610670+00:00
