date,event,event_tier,status,team1,team2,winner,best_of,map,team1_rank,team2_rank,team1_rmr_points,team2_rmr_points,team1_major_best_placement,team2_major_best_placement,team1_wins,team1_losses,team2_wins,team2_losses,version_tag,source,source_match_url,source_match_id,source_event_grade_label
2026-05-29,BC Game 大师赛 欧洲 第二季 S2,A,completed,100 Thieves,Oramond,100 Thieves,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394518,csgo_mc_2394518,C级赛事
2026-05-29,BC Game 大师赛 欧洲 第二季 S2,A,completed,100 Thieves,Oramond,100 Thieves,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394518,csgo_mc_2394518,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第3季,A,completed,Lavked,HEROIC Academy,Lavked,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394569,csgo_mc_2394569,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第3季,A,completed,Lavked,HEROIC Academy,HEROIC Academy,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394569,csgo_mc_2394569,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第3季,A,completed,Lavked,HEROIC Academy,Lavked,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394569,csgo_mc_2394569,C级赛事
2026-05-29,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,INOX Division,UNiTY,UNiTY,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395025,csgo_mc_2395025,C级赛事
2026-05-29,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,INOX Division,UNiTY,UNiTY,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395025,csgo_mc_2395025,C级赛事
2026-05-29,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,CYBERSHOKE,HyperSpirit,CYBERSHOKE,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394721,csgo_mc_2394721,B级赛事
2026-05-29,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,CYBERSHOKE,HyperSpirit,CYBERSHOKE,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394721,csgo_mc_2394721,B级赛事
2026-05-29,Stake 排位赛 第2季,A,completed,Alliance,Sharks,Sharks,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394317,csgo_mc_2394317,A级赛事
2026-05-29,Stake 排位赛 第2季,A,completed,Alliance,Sharks,Sharks,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394317,csgo_mc_2394317,A级赛事
2026-05-29,Elisa 芬兰公开赛 第13赛季,A,completed,ENCE,Kuusamo,ENCE,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394961,csgo_mc_2394961,C级赛事
2026-05-29,Elisa 芬兰公开赛 第13赛季,A,completed,ENCE,Kuusamo,ENCE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394961,csgo_mc_2394961,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第2季,A,completed,Gentle Mates,EF,Gentle Mates,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394438,csgo_mc_2394438,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第2季,A,completed,Gentle Mates,EF,EF,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394438,csgo_mc_2394438,C级赛事
2026-05-29,CCT 2026 欧洲系列赛 第2季,A,completed,Gentle Mates,EF,Gentle Mates,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394438,csgo_mc_2394438,C级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,magic,NIP,magic,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394319,csgo_mc_2394319,A级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,magic,NIP,magic,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394319,csgo_mc_2394319,A级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Tricked,AM,Tricked,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394519,csgo_mc_2394519,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Tricked,AM,Tricked,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394519,csgo_mc_2394519,C级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,TDK,TNC,TDK,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394722,csgo_mc_2394722,B级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,TDK,TNC,TDK,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394722,csgo_mc_2394722,B级赛事
2026-05-30,BB Circuit X 累西腓 2026,A,completed,BESTIA,Bounty Hunters,Bounty Hunters,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394947,csgo_mc_2394947,C级赛事
2026-05-30,BB Circuit X 累西腓 2026,A,completed,BESTIA,Bounty Hunters,BESTIA,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394947,csgo_mc_2394947,C级赛事
2026-05-30,BB Circuit X 累西腓 2026,A,completed,BESTIA,Bounty Hunters,BESTIA,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394947,csgo_mc_2394947,C级赛事
2026-05-30,Elisa 芬兰公开赛 第13赛季,A,completed,cirahvi,boyband,boyband,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394962,csgo_mc_2394962,C级赛事
2026-05-30,Elisa 芬兰公开赛 第13赛季,A,completed,cirahvi,boyband,boyband,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394962,csgo_mc_2394962,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,Y.NIP,Phantom,Phantom,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395026,csgo_mc_2395026,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,Y.NIP,Phantom,Y.NIP,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395026,csgo_mc_2395026,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,Y.NIP,Phantom,Y.NIP,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395026,csgo_mc_2395026,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,KOLESIE,ASTRAL,KOLESIE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394570,csgo_mc_2394570,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,KOLESIE,ASTRAL,KOLESIE,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394570,csgo_mc_2394570,C级赛事
2026-05-30,UKIC 游戏联赛 夏季 2026,A,completed,OKSUCC,Dripmen,OKSUCC,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394478,csgo_mc_2394478,C级赛事
2026-05-30,UKIC 游戏联赛 夏季 2026,A,completed,OKSUCC,Dripmen,Dripmen,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394478,csgo_mc_2394478,C级赛事
2026-05-30,UKIC 游戏联赛 夏季 2026,A,completed,OKSUCC,Dripmen,Dripmen,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394478,csgo_mc_2394478,C级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,FaZe,Sharks,FaZe,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394320,csgo_mc_2394320,A级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,FaZe,Sharks,FaZe,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394320,csgo_mc_2394320,A级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,Just Players,Genone,Genone,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394439,csgo_mc_2394439,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,Just Players,Genone,Genone,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394439,csgo_mc_2394439,C级赛事
2026-05-30,BB Circuit X 累西腓 2026,A,completed,LP,GameHunters,LP,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394948,csgo_mc_2394948,C级赛事
2026-05-30,BB Circuit X 累西腓 2026,A,completed,LP,GameHunters,LP,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394948,csgo_mc_2394948,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,HOTU,DEPO,HOTU,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395017,csgo_mc_2395017,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,HOTU,DEPO,DEPO,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395017,csgo_mc_2395017,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,HOTU,DEPO,HOTU,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395017,csgo_mc_2395017,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Gentle Mates,EF,Gentle Mates,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394520,csgo_mc_2394520,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Gentle Mates,EF,EF,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394520,csgo_mc_2394520,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Gentle Mates,EF,Gentle Mates,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394520,csgo_mc_2394520,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,Oramond,Leo,Oramond,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394571,csgo_mc_2394571,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,Oramond,Leo,Leo,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394571,csgo_mc_2394571,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,Oramond,Leo,Oramond,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394571,csgo_mc_2394571,C级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,OG,Just Players,OG,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394723,csgo_mc_2394723,B级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,OG,Just Players,OG,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394723,csgo_mc_2394723,B级赛事
2026-05-30,欧洲职业联赛 7 封闭预选赛,A,completed,ENCE,UNiTY,ENCE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394794,csgo_mc_2394794,C级赛事
2026-05-30,欧洲职业联赛 7 封闭预选赛,A,completed,ENCE,UNiTY,ENCE,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394794,csgo_mc_2394794,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,INOX Division,aAa,INOX Division,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395028,csgo_mc_2395028,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,INOX Division,aAa,INOX Division,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395028,csgo_mc_2395028,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,WW,Johnny Speeds,WW,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394440,csgo_mc_2394440,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,WW,Johnny Speeds,Johnny Speeds,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394440,csgo_mc_2394440,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,WW,Johnny Speeds,WW,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394440,csgo_mc_2394440,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,Omega,Rune Eaters,Omega,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395018,csgo_mc_2395018,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,Omega,Rune Eaters,Rune Eaters,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395018,csgo_mc_2395018,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,Omega,Rune Eaters,Rune Eaters,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395018,csgo_mc_2395018,C级赛事
2026-05-30,欧洲职业联赛 7 封闭预选赛,A,completed,CYBERSHOKE Prospects,Atreides,CYBERSHOKE Prospects,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394795,csgo_mc_2394795,C级赛事
2026-05-30,欧洲职业联赛 7 封闭预选赛,A,completed,CYBERSHOKE Prospects,Atreides,CYBERSHOKE Prospects,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394795,csgo_mc_2394795,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,Phantom,Bushido Wildcats,Phantom,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394572,csgo_mc_2394572,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,Phantom,Bushido Wildcats,Phantom,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394572,csgo_mc_2394572,C级赛事
2026-05-30,CCT 2026 挑战者 欧洲 第3季,A,completed,G2 Ares,Enjoy,Enjoy,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394768,csgo_mc_2394768,C级赛事
2026-05-30,CCT 2026 挑战者 欧洲 第3季,A,completed,G2 Ares,Enjoy,G2 Ares,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394768,csgo_mc_2394768,C级赛事
2026-05-30,CCT 2026 挑战者 欧洲 第3季,A,completed,G2 Ares,Enjoy,Enjoy,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394768,csgo_mc_2394768,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,Y.NIP,WAZABI,Y.NIP,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395029,csgo_mc_2395029,C级赛事
2026-05-30,NODWIN Clutch 系列赛 第9季 封闭预选,A,completed,Y.NIP,WAZABI,Y.NIP,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395029,csgo_mc_2395029,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Tricked,Nemiga,Nemiga,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394521,csgo_mc_2394521,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,Tricked,Nemiga,Nemiga,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394521,csgo_mc_2394521,C级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,NIP,FaZe,NIP,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394321,csgo_mc_2394321,A级赛事
2026-05-30,Stake 排位赛 第2季,A,completed,NIP,FaZe,NIP,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394321,csgo_mc_2394321,A级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,Gentle Mates,Genone,Gentle Mates,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394441,csgo_mc_2394441,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第2季,A,completed,Gentle Mates,Genone,Gentle Mates,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394441,csgo_mc_2394441,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,DEPO,Omega,Omega,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395019,csgo_mc_2395019,C级赛事
2026-05-30,FRAG 第17赛季,A,completed,DEPO,Omega,Omega,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395019,csgo_mc_2395019,C级赛事
2026-05-30,CCT 2026 挑战者 欧洲 第3季,A,completed,brazylijski luz,Vexar,Vexar,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394769,csgo_mc_2394769,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,ex-Zero Tenacity,ex-RUBY,ex-RUBY,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394573,csgo_mc_2394573,C级赛事
2026-05-30,CCT 2026 欧洲系列赛 第3季,A,completed,ex-Zero Tenacity,ex-RUBY,ex-RUBY,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394573,csgo_mc_2394573,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,NineFly,NXG,NineFly,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395030,csgo_mc_2395030,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,NineFly,NXG,NXG,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395030,csgo_mc_2395030,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,NineFly,NXG,NXG,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395030,csgo_mc_2395030,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,F5,absolute cinema,F5,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395031,csgo_mc_2395031,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,F5,absolute cinema,absolute cinema,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395031,csgo_mc_2395031,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,F5,absolute cinema,F5,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395031,csgo_mc_2395031,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,LAG,makeSHIFT,LAG,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395032,csgo_mc_2395032,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,LAG,makeSHIFT,LAG,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395032,csgo_mc_2395032,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,Reign Above,FRZ Unit,FRZ Unit,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395033,csgo_mc_2395033,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,Reign Above,FRZ Unit,Reign Above,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395033,csgo_mc_2395033,C级赛事
2026-05-30,FRAG TAP 重制版 2026,A,completed,Reign Above,FRZ Unit,Reign Above,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395033,csgo_mc_2395033,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,FOKUS,FNC,FOKUS,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394522,csgo_mc_2394522,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,FOKUS,FNC,FNC,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394522,csgo_mc_2394522,C级赛事
2026-05-30,BC Game 大师赛 欧洲 第二季 S2,A,completed,FOKUS,FNC,FOKUS,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394522,csgo_mc_2394522,C级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,Algo,KOLESIE,KOLESIE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394725,csgo_mc_2394725,B级赛事
2026-05-30,TP 世界锦标赛 2026 欧洲 第1赛季,A,completed,Algo,KOLESIE,KOLESIE,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394725,csgo_mc_2394725,B级赛事
2026-05-30,Elisa 芬兰公开赛 第13赛季,A,completed,Kuusamo,cirahvi,cirahvi,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394967,csgo_mc_2394967,C级赛事
2026-05-30,Elisa 芬兰公开赛 第13赛季,A,completed,Kuusamo,cirahvi,Kuusamo,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394967,csgo_mc_2394967,C级赛事
2026-05-30,Elisa 芬兰公开赛 第13赛季,A,completed,Kuusamo,cirahvi,cirahvi,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2394967,csgo_mc_2394967,C级赛事
2026-05-30,Vivatbet kleverr Meistriliiga 第4赛季决赛,A,completed,M1Z,GENESIS,GENESIS,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395106,csgo_mc_2395106,C级赛事
2026-05-30,Vivatbet kleverr Meistriliiga 第4赛季决赛,A,completed,M1Z,GENESIS,M1Z,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2395106,csgo_mc_2395106,C级赛事
